,cell_line,modification,individual_name,r,p_value,ci_low,ci_high
79,Caco-2,H3K4me1,L1MEd,0.1203117435860141,0.2641875352876712,-0.09219594961503993,0.3223372660531897
80,Caco-2,H3K4me1,LTR33,-0.043257281906236705,0.6739676820078628,-0.2407156934213171,0.15763948866608105
81,Caco-2,H3K4me1,AluJr4,-0.029693522721218647,0.014223826126644483,-0.053402004886717404,-0.005951582957795436
82,Caco-2,H3K4me1,L1MC1,-0.08409132867346472,3.1138585520448865e-10,-0.11012628229186613,-0.05794105730051679
83,Caco-2,H3K4me1,L1ME3Cz,-0.1288147446832309,0.09026512875146607,-0.27293939240112985,0.020965185008801387
84,Caco-2,H3K4me1,AluYk3,-0.020875797404744573,0.08175410845885925,-0.04436242114106245,0.00263389007625638
85,Caco-2,H3K4me1,MER33,0.018040696150995218,0.2737718995768675,-0.014272446361652544,0.05031619630431705
86,Caco-2,H3K4me1,AluSg4,-0.019073578807964606,0.11369203550459842,-0.0426884192811593,0.0045625617724668445
87,Caco-2,H3K4me1,L1PB1,-0.07604994074244087,1.531346790498022e-10,-0.09921961541462918,-0.05279784657337437
88,Caco-2,H3K4me1,Alu,,,,
89,Caco-2,H3K4me1,L1MA8,-0.09017790642041885,9.93038020609259e-12,-0.11596973843169575,-0.06426454476205325
