,cell_line,modification,individual_name,r,p_value,ci_low,ci_high
30298,MG63,H3K27me3,Kanga1d,-0.06710346979868104,0.13131980664092444,-0.1532903119395745,0.020096566312439258
30299,MG63,H3K27me3,Charlie21a,-0.03073604373312701,0.491155709424372,-0.1177615228051979,0.05675793905944678
30300,MG63,H3K27me3,LTR12F,-0.04574348757619844,0.30879806649839525,-0.1331628044205029,0.04238211179079919
30301,MG63,H3K27me3,Mam_R4,0.025244717338475213,0.572936767231491,-0.06249644652217343,0.11259865631881939
30302,MG63,H3K27me3,MSTA1,-0.010887614981833181,0.8096389466176807,-0.09919341375748163,0.07758833251138814
30303,MG63,H3K27me3,MER65C,0.0455165846813081,0.313665313906069,-0.043057938929873855,0.13338116604749492
30304,MG63,H3K27me3,LTR87,-0.023136684184116758,0.607583383858395,-0.11104300071449108,0.06512886430285938
30305,MG63,H3K27me3,LTR29,0.035315744115400276,0.4339852016593243,-0.05316154448405331,0.12324286512026349
30306,MG63,H3K27me3,Tigger6a,0.010729799598705706,0.8125347552173559,-0.07783543065796936,0.09912700505014607
30307,MG63,H3K27me3,MER44D,0.04998087947728566,0.2709682253656361,-0.039046848655799195,0.13822135648369135
30308,MG63,H3K27me3,Tigger3d,-0.015746482130894152,0.7332152687323182,-0.10594803775052541,0.07471210422587139
30309,MG63,H3K27me3,MER4C,0.053991273847175884,0.2348092401987195,-0.0351231671236574,0.14225389775887712
30310,MG63,H3K27me3,Eutr11,0.03351262332288175,0.46762175099687575,-0.056915972008509126,0.12339582414209462
30311,MG63,H3K27me3,Charlie17b,-0.06081662297424837,0.18208754612591885,-0.1492287015535423,0.028560168186137033
30312,MG63,H3K27me3,Arthur1C,-0.002034773058310078,0.9646092807826696,-0.09170570625885786,0.08766889494011444
30313,MG63,H3K27me3,LTR105_Mam,-0.030186912958793256,0.51116881726145,-0.11973811661372429,0.0598515319390119
30314,MG63,H3K27me3,Charlie26a,-0.0009489067109381755,0.9835088484914153,-0.09072289527728983,0.08884037965424335
30315,MG63,H3K27me3,X24_DNA,-0.007868306413963494,0.864337389674422,-0.09786460223370048,0.08225563415518786
