,cell_line,modification,individual_name,r,p_value,ci_low,ci_high
20477,HAP-1,H3K27ac,LTR38-int,0.0596268524205528,0.7770827685987999,-0.34392676859295324,0.4445880128811298
20478,HAP-1,H3K27ac,HERVFH21-int,0.0987012987012987,0.6703614184969642,-0.3487921876557788,0.5095452789983899
20479,HAP-1,H3K27ac,LTR1C1,-0.04494278333614056,0.7376307437177385,-0.2998802244537503,0.2159859935624829
20480,HAP-1,H3K27ac,Eulor6B,0.11595420713048968,0.826848213385815,-0.7694201151151333,0.8488047067034358
20481,HAP-1,H3K27ac,LTR1C,0.011893776280913562,0.9306711508592973,-0.25180300250942317,0.273946543852781
20482,HAP-1,H3K27ac,HERV3-int,-0.0022525192807969397,0.9894432849386094,-0.32603393412058257,0.3220018708984957
20483,HAP-1,H3K27ac,MER133A,-0.14692190274371375,0.5607292859352567,-0.5762146024085918,0.34591074822241025
20484,HAP-1,H3K27ac,LTR19-int,-0.006680838175739784,0.9678023076173123,-0.32152341932702694,0.30949188555910523
20485,HAP-1,H3K27ac,UCON99,0.03067715595699244,0.9329568385993042,-0.6108550401190943,0.6478924024719487
20486,HAP-1,H3K27ac,MER84-int,0.14912280701754385,0.5423221348647871,-0.3296756866343081,0.5669052984316572
20487,HAP-1,H3K27ac,LTR58,0.13027437922765275,0.35249163309213094,-0.14627843384844344,0.3879404045606845
20488,HAP-1,H3K27ac,LTR1C3,-0.037782569002953736,0.7902963411628001,-0.3076026246855435,0.2376615423063447
20489,HAP-1,H3K27ac,HERVS71-int,0.06377430061640588,0.7076667713333495,-0.26605333046807833,0.3802343875728797
20490,HAP-1,H3K27ac,HERVP71A-int,0.09107468219027584,0.5426364534528187,-0.2019455709679717,0.3691300333287055
20491,HAP-1,H3K27ac,UCON15,-0.016666666666666666,0.9660548039946861,-0.6733658013184856,0.6547334814763652
20492,HAP-1,H3K27ac,UCON11,0.06363636363636364,0.8525390725425217,-0.5580044445639818,0.6395285186459643
20493,HAP-1,H3K27ac,UCON89,0.0,1.0,-0.8822664257168621,0.8822664257168621
20494,HAP-1,H3K27ac,ERVL47-int,-0.39460784313725494,0.11700232160229737,-0.7447573606640664,0.12591414853010466
20495,HAP-1,H3K27ac,Eulor2C,0.14578625522502567,0.668862170826185,-0.5003640481599256,0.6876355561080937
20496,HAP-1,H3K27ac,UCON80,-0.30000000000000004,0.37008312228206786,-0.7690062840141302,0.37896639903519835
20497,HAP-1,H3K27ac,MER123,-0.2380952380952381,0.5701563208157683,-0.8115702511373852,0.569041500585872
20498,HAP-1,H3K27ac,UCON83,-0.29090909090909095,0.38545696969136556,-0.764526622772944,0.3866895902187319
20499,HAP-1,H3K27ac,UCON59,0.09457107322567675,0.7700195826820102,-0.507922481569092,0.6349311529757122
20500,HAP-1,H3K27ac,EuthAT-N1a,0.18333333333333335,0.6368198117628943,-0.5521143020484701,0.7583316631960848
20501,HAP-1,H3K27ac,MER76-int,-0.3571428571428572,0.4316113520383278,-0.8819228750338726,0.5629499275360219
20502,HAP-1,H3K27ac,L1P4c,0.21174477696216829,0.3441565312196494,-0.2351758954778191,0.5847535761951633
20503,HAP-1,H3K27ac,X21_LINE,0.6571428571428573,0.15617492711370237,-0.4300977149683838,0.9664551969344458
20504,HAP-1,H3K27ac,UCON81,0.7058823529411764,0.002245900601051328,0.2649087028999992,0.9026745497546675
20505,HAP-1,H3K27ac,EutTc1-N1,-0.17018143663806515,0.3774491991211608,-0.507240403735848,0.21203399520850866
20506,HAP-1,H3K27ac,MER97d,-0.15714285714285714,0.5759526006037947,-0.6216751820253926,0.38916803329462757
20507,HAP-1,H3K27ac,Zaphod5b,,,,
20508,HAP-1,H3K27ac,Eulor5B,-0.2756840842347182,0.26816796405066573,-0.6632485157874467,0.22847618790483162
