,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
cell_line,Caco-2,Caco-2,SJCRH30,SJCRH30,SJCRH30,SJCRH30,SJCRH30,SJCRH30,BE2C,BE2C,BE2C,BE2C,SJSA1,SJSA1,SJSA1,SJSA1,SJSA1,HAP-1,HAP-1,HAP-1,HAP-1,HAP-1,HAP-1,HL-60,MG63,MG63,MG63,MG63,VCaP,VCaP,C4-2B,C4-2B,RWPE2,RWPE2,RWPE2,22Rv1,22Rv1,RWPE1,RWPE1
modification,H3K4me1,H3K9me3,H3K27ac,H3K4me1,H3K9me3,H3K36me3,H3K27me3,H3K4me3,H3K4me1,H3K9me3,H3K36me3,H3K27me3,H3K27ac,H3K9me3,H3K36me3,H3K27me3,H3K4me3,H3K27ac,H3K4me1,H3K9me3,H3K36me3,H3K27me3,H3K4me3,H3K27ac,H3K9me3,H3K36me3,H3K27me3,H3K4me3,CTCF,H3K27ac,CTCF,H3K27ac,CTCF,H3K27ac,H3K36me3,CTCF,H3K27ac,CTCF,H3K27ac
L1PBa,-0.10876123484161963,-0.06588224971665192,0.11029939311410232,0.04320088485983669,-0.10028307599575274,0.01271129476139737,0.02259720825648183,-0.02747519078254915,-0.08344483744608557,-0.012127652361932213,-0.014092509195597142,-0.14769977888061078,-0.03355536619656664,0.05983753569682499,-0.005291692687940914,-0.1311915594796272,0.02264116032178239,-0.06134139617714684,-0.08374843423028606,0.001830523191219438,-0.007945876200074777,-0.11594439624243123,-0.03891615203793935,-0.013863510078081861,-0.13164791892424305,-0.052482872743863644,-0.09827293899101494,-0.026926005715388435,0.12828932896671671,0.0067893958369808875,0.024107496723719018,0.19259590119282488,0.09064633202794595,0.01017573717540771,-0.015799240382435707,0.12329717762146707,0.06490215170318131,0.050601867339023714,0.18821737309466496
MER31A,-0.08322464528386583,-0.0001475643334099378,0.05551696189274968,-0.054240515984756835,-0.018407549359578605,0.0005544002719867136,0.034428865571915,-0.014881352673808294,-0.07613871244354728,-0.03882139951007951,-0.062235299364805784,-0.03799030202890328,-0.02101153486457009,0.05857992309746165,-0.05871707338666645,0.004899030626570833,-0.05705023594144379,0.002596517484578164,-0.001496169979251314,0.06610032839314894,0.006511994738380858,0.014727228350607968,0.027352981135650992,-0.08217573455112859,0.030000552912767434,-0.07859862676074468,-0.005061575376490474,-0.04364295286184577,-0.023677741107479215,-0.08851491871905329,0.007484955579103205,-0.1758204636040896,0.0028642681258805106,-0.07595279502599629,-0.016816929257949302,-0.0710265659730566,-0.05961479958602366,0.06944655270198218,-0.011772776662741086
MER21A,-0.031627973787083034,0.03868738741016989,0.017250448413834545,-0.010058128062569548,0.06235020124055155,-0.054311826824685744,0.091233221154901,0.02192024379483711,-0.032725544110271954,-0.003929447036551807,-0.06465170478494424,0.0357486212131663,-0.0392901486044539,0.05025572302533463,-0.11008111193035014,0.098265707127211,-0.05310288559682241,-0.12182748933923275,-0.04583022577297217,-0.04698309287118192,-0.11203130532584185,-0.0882277116251534,-0.10201645332466099,-0.06294377046087567,0.05168094791333925,-0.1158629876815119,0.07968275824226836,-0.02793061110068846,0.0041512295603788095,-0.14594536592757493,0.164181647574724,-0.17201884229398293,-0.028047238505131536,-0.08459638301553139,-0.07176382390040538,-0.04445311495675173,-0.10398434971179553,0.18600067417853902,-0.2161735658177015
HAL1M8,-0.05669332488956068,0.019346747244289947,-0.03018529230506668,-0.082302587531173,-0.021017146286184507,-0.05989040425731751,0.03533112686516262,-0.08819161035866338,-0.031194435109790742,-0.0021841128077974403,-0.08469943354178985,-0.051354025175381825,-0.06501977976789701,0.08798401703853184,-0.10935935616051487,-0.04257636871852719,-0.13387018358929365,-0.08509096253795773,-0.0840188231357378,0.008217038121280176,-0.08220110087883903,-0.016351978820520325,-0.06404107046371976,-0.03289559243885475,-0.0028974839329852734,-0.1144885213054185,0.015310333756622841,-0.05045732844668385,0.013277488401363582,-0.08891060536571331,0.13940999948111088,-0.11261757497948306,0.05395285927935459,-0.07365004677012811,-0.03073312255511804,-0.051885926674125324,-0.019419446830523865,0.17284019724601327,-0.0655245469241746
LTR49,-0.009060529984220975,0.01365745587971757,-0.02024467701157971,-0.03776247663629376,-0.03850947186730956,-0.04132252959317465,-0.009189530042156687,-0.06565845963695462,-0.01697645059696822,0.003984771162082584,-0.01692022489682599,-0.04450151190323765,-0.03923220171732638,0.0773625853035819,-0.05438414563078292,0.013671506117039153,-0.0066850908782303325,-0.09220031185547609,-0.05702811059898012,0.044688223205382675,-0.05737676497383724,-0.06550952063091041,-0.07265106890891629,-0.03238943298015572,0.07577002103048106,-0.04016231613492511,0.02885783218088571,-0.0178846090066645,0.02608124088568534,-0.09779716478990037,0.0508094797527376,-0.1338237608574468,-0.02545760893809816,-0.018884136667117694,-0.002909171521761599,-0.04265379969521718,-0.023989644458193498,0.04700932025562254,-0.0435176983240319
MER52A,-0.07019837896961541,-0.008671811632212735,-0.007482402470008679,-0.05034074955529678,-0.04695114915073273,-0.11212347839122838,-0.005514097986605339,-0.05717843886392924,-0.12618050604550027,0.09222654943180716,-0.09585094119296604,-0.12747332465130373,0.015325075834555729,0.12849888709982446,-0.11934457027003473,-0.053088740403644454,-0.034334819383609196,-0.08260549667783793,-0.012409383318484823,0.09075393892117004,-0.09805430454007838,-0.10159446004722182,-0.05337767979750569,-0.04507041737730979,-0.05437691955070729,-0.1490684176845558,-0.06724704888874912,0.02132899576354393,-0.031593447198191585,-0.11612462464778493,-0.019224104157332726,-0.056196349754384894,0.03183601224985804,-0.04832380533031334,-0.08245773900632578,-0.11683590457473322,-0.03188100695019532,0.06954138031480538,-0.08390783242388354
LTR91,-0.03772562256700622,-0.004947841136069467,-0.05331955658800744,-0.054069658149395614,0.0138208064446632,-0.02387683576004003,-0.021245649212249362,-0.034614398597502705,0.02858888015673075,0.002245127682215576,-0.0203028760126299,0.0032500574998381234,0.028065076696474005,0.06180836256319283,0.01152405516658412,0.06473966617345754,0.009803888892857982,-0.03140147081037141,-0.0428199036912968,0.013011965479677456,-0.030088540834145854,-0.008203758050700942,-0.04359376658657823,-0.027910678481276784,-0.009190209529581985,-0.07387927091828081,-0.029384639442120903,-0.020199449235409242,-0.040858366718166644,-0.036673819189553286,0.056883969369220785,-0.036776582614510896,-0.0251687262867059,-0.0349052917206237,0.005669352813295773,-0.05613536532934179,-0.011159865019713753,0.07847031254852813,-0.05480354394419624
MER4D1,-0.12825735987484913,0.029382299861596375,0.029677449754958334,-0.037702161459785236,-0.03891654469232373,-0.01771765933358597,-0.008776521725394662,0.01066795329120843,-0.13039155368664881,-0.07155960592037049,-0.06685401279378397,-0.085935778694927,-0.014755428314374416,0.07101280857474679,-0.03618683194780475,-0.0343554042557758,-0.02203164021081368,-0.03217430805336942,-0.09217444172036768,0.08225411419031302,-0.01573892871804423,0.00424218159969015,-0.009932126423019522,0.0054930870721689,-0.01469596870012489,-0.05977962995669527,-0.019793558553546423,0.002247963962332617,0.04663788895108178,-0.031245238808001233,0.05504681218161592,-0.1078064235851249,0.03229183668330142,-0.037699435180391275,0.05444903527928584,-0.03858664039387446,0.038952417520864285,0.09884428287427713,0.0008064684743407518
MER34,-0.015287181361864454,0.055296892129527056,0.01885243087212876,-0.009275571351209558,-0.027699161756223858,-0.006041589908496404,0.06234320807270188,-0.017086595349843414,-0.07584064800066204,0.023983740540433455,-0.049624695735259496,-0.02010760657142636,-0.014557203551075844,0.10180703031944788,0.014083822153544152,0.03105511235165379,-0.019488716949863483,0.01649643284108287,0.08041782275358175,0.06757399306026168,0.024682987049511475,-0.018062571361695475,0.02290986452433934,-0.038817399948419457,0.0772581457860397,0.007271914891825603,0.024673270731863733,0.004510432738757462,0.05725781944810573,-0.045195579483250564,0.012434984982078956,0.04371460016221749,-0.03377792746625659,-0.07243160399668423,-0.03324953571065375,-0.000540414355115483,-0.0031470731447647286,-0.027599769748245743,-0.05918269293329671
LTR8A,0.04224813436408256,0.0008166458160627318,-0.006518246093543841,-0.029758696493441438,-0.09999656015211078,-0.06541591027967737,-0.036343985924896974,0.000619234081434514,-0.029216995640562623,-0.004359190750034081,-0.09754800958924799,-0.055883293597642394,-0.02643168072281056,-0.01098732239129631,-0.07385263097596505,-0.06175781547143413,-0.07557936947022342,-0.013386343811080541,-0.01380959329392385,0.0069562247841059325,-0.03739503772422811,-0.01772448942156891,0.01439247999058244,-0.050801333496732166,-0.09896414498605585,-0.07240932633648707,-0.039211118352291185,-0.012612280892042665,0.021744272585315166,-0.018427381474392796,0.025647246019749916,0.039024831665197844,0.030101674631064244,-0.005042804290581981,-0.05234061277282438,0.04819562353491589,0.05755056308563265,0.09300834314221627,0.008837498254847302
Charlie16,-0.02213473302540067,0.0604464783166139,-0.08894205663807038,-0.07574724421353356,-0.029355588903357002,-0.04869208372277805,0.04028220465533554,-0.09472505206122252,-0.02624659709278433,0.026494514750398435,-0.0729022125273252,-0.07933705376538625,-0.04238315002217833,0.025900641424234976,-0.07978988842034092,-0.01517749627662823,-0.08029201495645492,-0.041072288339405426,-0.04491851373874984,0.013520994672978907,-0.0564689998454903,-0.002032671664981023,-0.07146321785300515,-0.083010054661874,0.030332845155697816,-0.05010213633892976,0.013356305539015638,-0.08590049797019342,0.05167060190583201,-0.13637906490611454,0.08136241058999338,-0.028776569600666636,0.038675501162524835,-0.09094325963560322,-0.061254970444000814,-0.021031948847529076,-0.0961552109844038,0.11686937377859576,-0.03238812427400649
Tigger20a,-0.026334761882519136,0.03375297756881011,0.002520194086693328,-0.025519956084090297,0.0013627946372776966,-0.03181929902233864,0.014359722072544144,-0.01638898692866648,-0.03367958194943646,-0.02046808755174062,-0.02271170584868929,-0.023286672390262584,-0.0454514402422089,-0.04959873007440818,-0.0523948851927777,-0.01855433776342975,-0.07284512778027978,-0.044489545127736785,-0.06501236897889855,0.020416185146829913,-0.04074498294777784,-0.00939136060667057,-0.025171004900448053,-0.01852227893425967,-0.05078143982873916,-0.07897423464828955,0.002982647148023944,-0.01951488061979946,-0.04130777576201854,-0.04067999868739378,0.0030114365888372547,0.015694442581387028,-0.05474937902800346,-0.06985210433409007,-0.02881238519631651,-0.02726892799197457,0.012454153352391712,0.026624955333168773,-0.05012838067990924
Arthur1A,-0.023915249739842822,-0.04609915843866325,-0.017845636801800444,-0.03440476364861119,-0.03617210147244476,-0.05700539541469504,-0.0773800555559106,-0.036093325476220246,-0.013601689070766799,-0.00533463821060363,-0.05824514253713883,-0.019143973464754004,-0.06106645086357329,0.0718500170136018,-0.11064797791620923,-0.026417725601274887,-0.0694589191827282,-0.06620639593753441,-0.04777725795619061,-0.033516332424265056,-0.0852234531290655,-0.029051100936006987,-0.09232513267258582,-0.03047022031717754,0.04195974977076218,-0.048564584245962154,-0.011266731175114616,0.038804123272577824,0.03249113580121645,-0.14013878761059284,0.1004439340027244,-0.09084725402276461,0.048199551908373404,-0.06077726458519725,-0.004856113713970744,-0.020939322606743083,-0.10217936408208025,0.12965937911330563,-0.08949026190985845
MamRep4096,0.015662990903234707,0.06275466438678816,-0.015384220784267287,0.0010043681288888556,-0.024804422666283587,-0.011992631655937364,0.031206875235391167,-0.025131956257455536,-0.017767044930388203,0.018557913190621545,-0.027901994550432102,-0.008216933728683578,-0.003456870218411685,0.04649364630111711,-0.032748295071234425,0.03976643373458972,-0.02526524556850685,-0.08269883144240157,-0.091787276348472,0.008391551554870895,-0.03383529460245801,0.0320719998900958,-0.043383345528260474,-0.041564748410842255,0.00431771779700129,-0.0814366031578687,-0.003617565308913558,-0.03433730691901928,0.03199304898454561,-0.033964465798249625,0.022808219657873576,0.006639550442342905,-0.02045229277499188,-0.09797872211771894,-0.0844456257566646,0.01593340706409114,-0.049524939360357775,0.015984401299914932,-0.025028355712433937
L1P2,0.00857863274847831,0.031426230272926216,-0.06479426957754442,-0.09963727342548723,0.007007246729826868,0.0315199779209728,-0.00498434448902158,-0.05205553088090134,-0.03878863092056428,-0.0029011982984512154,0.0028260568578107777,-0.02001179653382425,0.038559269028235796,0.05686219192983003,0.0862272888196428,-0.0008900262740303073,0.09042896366726487,0.003876222231566925,-0.053174823328614396,0.057880213507540926,0.04368165180928947,0.0017308250933518918,0.04048394108989109,0.006941358800791011,0.024715873638797892,0.036533507750058716,0.00012893073697030206,0.03550605504705625,-0.01700188544142446,0.010827880808076017,-0.08572816655952442,-0.007371588932970979,-0.05137611574980896,-0.035963031679822954,-0.002968913436449196,0.030518251967856323,0.041363652385203266,-0.04636737741065129,0.06979852986719094
Tigger2b_Pri,0.007981186659510482,0.0988024243987521,-0.004524801139580871,-0.03705085887564116,-0.042299367979402334,-0.06440307728400418,0.03264457084351971,-0.04517046610639534,-0.04244935448720338,0.035414717148419934,-0.016185151845210848,0.024265959811371404,-0.05384814236501847,0.11835084253464592,-0.08794897825691508,-0.0036580832763449494,-0.03660795282513339,-0.016548684668732255,-0.04403314918798071,0.08521536123430808,-0.06663875818702349,-0.047245853318548386,-0.0005825632993750822,0.025198120947158564,0.06833186728418832,-0.05260564570179587,0.04986770372593648,0.02787869404519724,0.07552723673405377,-0.08921244307336249,0.02963562847072343,0.007979545687023245,-0.02028334011414389,-0.0721014489086724,-0.07216437594335243,0.000726638346671707,-0.02937122928485792,0.07922440910918335,-0.019234147512406877
MER67C,-0.018631770677932837,0.17521735497375607,-0.037041317630067856,-0.023148924068845098,0.06120154294907251,0.1099481073014102,-0.054783618659433014,-0.010327861037235552,-0.07762782514505527,0.06158139281169139,0.02077755109026152,-0.14612635722491338,-0.02750319662460537,0.08938618944502219,0.04028748701030042,-0.13869919306918937,0.00993650640438007,-0.05430836749942307,-0.1134267694848405,0.09310544716252392,0.011424557490359534,-0.16104500764175722,0.005702295882585492,-0.01900122472379388,0.07605025052430123,0.04301226779453454,-0.07567116785169133,-0.003324012278355876,0.021616255230505935,0.026203480052715594,-0.08186420446116481,0.08221439137013653,-0.0028119195378287823,0.03711341951870945,0.1165491157947885,0.0128587816923555,0.051085420395915945,0.03763551600196116,0.19204450055642935
MamGypsy2-I,-0.019194347198986807,0.06563863101552508,-1.977375295689683e-05,-0.018118591747467876,0.05974734236863692,0.0832973806771355,0.034016279665135894,-0.05803086270945875,-0.002343989192855433,-0.03396060247302125,-0.030737408806432782,-0.019202470367769914,-0.012548381370604104,0.011523281331380251,-0.02758330704292491,-0.027331705775427435,-0.08290561643488177,-0.007532384353697548,0.008074258137129243,-0.07141463884438015,-0.027427691848920126,-0.05647067942355066,-0.10335909436083877,0.010751294570324624,0.019662028187833573,0.008014007727431141,-0.01762454772352381,0.010000980540550007,-0.0646091745897407,-0.06700345337050495,0.1701273168544434,-0.1262868606045001,-0.10687050243080337,-0.06891150688550877,0.09644720188320438,-0.18479568524052398,-0.06481612095853413,0.14819067613019477,-0.15244687468005552
MER77,-0.16718963084794405,-0.017222669182045965,-0.03207658772045128,-0.021316955188228296,-0.018217206722378726,-0.03463218786042615,-0.03723660956429596,0.0009334135329214881,-0.03565541797617531,0.028583264758923872,-0.05114191040105337,-0.05849272152847054,0.0140069905359661,0.127842776231283,-0.014756709173136423,0.004444325969528054,0.024224770533161907,0.021952820509807007,-0.004332598660847982,0.025778116529027187,-0.01666728047477422,-0.03157332087620586,-0.013584697354213193,0.005334989354587054,-0.022969069648612207,-0.07700204227172013,-0.06761904708890416,-0.03272855674761668,-0.00851772118221684,-0.11914782765463021,0.08296259626801264,-0.19422711078007326,0.028763867344342612,-0.07229835588039764,-0.017652351196223152,-0.06245297607467828,-0.07055702028178759,0.06490144735973623,-0.13564194622742512
MER34A,-0.02511332833177227,-0.07130701938296866,0.04696613152989432,0.012505147300828722,-0.0582714404170574,-0.039497193246556025,0.044606452772395534,0.021164676751794315,0.002225640108767248,0.015817077660831423,-0.013931543592087415,-0.03763626613977975,-0.01985946543892303,0.015189057676244597,-0.024402850653900753,0.04191722908849047,0.03672029777351215,-0.06663282632940755,-0.0627644378267988,0.011222567665982643,-0.010791976619442303,0.02182532802723779,0.024912874393815804,-0.02808977304923443,-0.009835317030541016,-0.03110086617230884,0.03269317910256832,-0.006664808744717637,0.03986539380034873,-0.09071597994143211,-0.02715453871425533,-0.004272177107234914,0.0044890363925696635,-0.017536270554862524,-0.06439541439624763,-0.0201469863497429,0.0071493949285024875,-0.015283735239186816,-0.017987223041164357
X6a_DNA,-0.06442611426585772,-0.002847900864590115,-0.0016283196194841968,0.014646796645384345,0.029755656188960703,-0.04369322445757453,0.04683565550225991,0.03306895417658116,-0.024054807395394322,0.008285189357537045,-0.052814557027928415,-0.014252258331011744,-0.027954365483120712,0.0628917152285972,-0.09134990297050924,0.020338932208500547,-0.00030430350112083094,-0.01651261828607539,-0.03434266874040239,0.020306952727342387,0.005009908448094992,0.019818424606812494,0.03394222308497105,0.006147956851077277,0.02427714975606112,-0.05629223385348622,0.01673207404686518,-0.016658104100607297,-0.010145713093304677,-0.04394869042663356,-0.03765542475587392,0.03566392930694722,0.008638197285213818,-0.025882824659890537,-0.039166745848960585,0.01342981254559648,0.013395309621272118,-0.028624029068541296,-0.016080757059106863
LTR54,-0.01147384219384375,0.0929822941498706,0.05000689274924348,0.0060138746774776606,0.034923295307214726,-0.024915899308736254,-0.016186026028139847,-0.004086231757095966,-0.08139285396903445,0.059726974531547586,-0.02804917411997579,0.0543994482726351,-0.03325626388242593,0.08468531785387753,-0.010151049501580812,-0.017287734807284513,0.04006412183088391,0.0006781341113408082,0.022712639722493884,0.0852323615666291,0.030692500379310823,-0.040615748339573286,0.001308919631886426,-0.09859795595982647,0.05111616947877975,-0.046753115467341566,0.08020446831024919,0.019322345182327883,-0.022326088949010354,-0.02500996985182063,-0.057545967886614695,-0.0037120761128161114,-0.02498794413470742,0.00918416149531966,-0.04318917801535764,-0.07474573995093604,-0.05559602614223842,0.037553509972284245,0.07299222210426627
ERVL-B4-int,-0.011514427607504003,0.05922922204014121,-0.03558961477675953,-0.06048681878745862,-0.07354897253935506,-0.09067136094127055,0.011780629402350863,0.03574355275851704,-0.11170546987353765,-0.020291317410915843,-0.10407259903709147,-0.003097241960985664,-0.03715331086777973,0.1268561536625359,-0.0706447131166282,0.013463216057633709,0.03895335713765911,-0.11578549739125121,-0.05951758492361478,0.043328415119799644,-0.08080915329015258,0.01221258059185965,0.02390766401703232,-0.11141152209278653,-0.01504458148546787,-0.13743678905352544,0.04497992613409557,0.031622957447794156,0.07453742950185013,-0.06488091657522434,0.02117538604471643,-0.12631265927717397,0.09416261150055785,-0.016825018032123093,-0.05977812312676364,0.028706974681540126,0.04113601040746192,0.10946564268737201,0.04065439790078396
MER77B,-0.1252602526313559,-0.03619168863745589,-0.04137836944367755,-0.0495749511651291,-0.08538352855567344,-0.09587798389053732,-0.015183198112758586,-0.05993219983737556,-0.09521495655193475,-0.046472352773810496,-0.0945707101487478,-0.07904265630191776,-0.04651285744526793,0.07665996712988472,-0.11513809990922959,0.008083613632810285,-0.06880986596771424,-0.02631226394471703,0.01065312668971835,0.06218075848152044,-0.061689870158960054,-0.0504588167184637,-0.04315332610760897,-0.07473768444101926,-0.03479252678690686,-0.14414839862951362,-0.06766846846778231,-0.08079510086518563,-0.05040139664676866,-0.14390411663280855,0.078023181134016,-0.12027942209969207,0.04731166192966844,-0.053066214357635366,0.002611398584195124,-0.06146777627375692,-0.10639493708362038,0.11124778889108747,-0.10243435713401583
X6b_DNA,-0.02743102743422566,-0.032470238487704334,-0.023579182190024934,-0.025346302225410622,-0.03195320327332602,-0.0065131010922111635,-0.022264868735147714,-0.05504569683560678,-0.022930795023546665,0.025727068527273134,0.01980224472443717,0.015908806432890638,-0.012509487407958098,0.011882951644224449,0.02480808451747623,-0.008845539640433067,0.008793608262286683,-0.05411904441799147,-0.04043972435128225,-0.005145210398076816,-0.03258811922683832,0.01187646349506521,-0.046897902455478015,0.0051975854107292685,0.06886774230335653,0.040537444948116154,0.014686158032177482,-0.0007345820430403314,-0.014035861455834952,-0.06708467313662109,-0.056914811410536496,-0.01740312632027378,-0.0404185257745719,0.02919605734104218,-0.030747223707803955,0.013692036657054958,-0.03522121033166017,-0.03812589533590132,0.04338306676618584
LTR16B1,-0.09947636028223016,0.0056465962816554605,0.048224875408428416,-0.027820893473311056,0.08824751132619109,0.015977566725270204,-0.03535967339231948,0.04844719978146801,-0.07138785249394192,0.012460281883321727,-0.04574778395022408,-0.04436811058574377,0.01166201697674544,0.11409287466318825,-0.03057047282923504,0.013655607686034141,0.035932029776504476,-0.08074579885179864,-0.04901597561175268,-0.03235291235495722,-0.09432925686934425,-0.13929670853426848,-0.09291592188208848,-0.009769771439436421,0.05304597605213286,-0.0358158225147251,-0.034164342574729965,0.04848953466505749,-0.01669489236861145,-0.1651692455029437,0.17105074309750745,-0.08055969607415472,-0.03483788301052183,-0.020768765704102802,-0.05078060707132387,-0.10071195444509586,-0.06818483285547282,0.04369473196133057,-0.24344764352287965
X7A_LINE,-0.0026972988921979586,0.006545935597924826,0.03974559592432833,0.031790332128141134,-0.009125045310010963,-0.036148215995965745,0.004404091288800439,-0.014356568098287408,-0.025945167794811413,-0.0068814716871509,-0.032819498388196804,-0.05184305420497578,-0.0678214025540378,0.023392583942948,-0.013187345995291542,0.001586386670158469,0.03790705263027039,-0.016710543790769587,-0.0048369451885866225,0.011880869151625836,-0.05272380225904582,0.03619474277566285,-0.04093809818829512,-0.05873718870061541,-0.06260356169063618,-0.03836411253162392,-0.020199064355777965,-0.03149989733480696,0.03621939530617986,0.0005735588331666038,-0.10435138097390755,0.06871777833326727,-0.010991755913792253,0.003641425258905719,-0.04428420081625658,0.025264851217020635,0.01829133691925358,-0.052529739653421996,0.12728777827340398
MamTip3,-0.0431624589713514,-0.031495739788136204,-0.02262893573805744,-0.027226755123652926,-0.0033295314345199076,-0.03067593867062368,-0.011323158503179512,-0.03505040168904438,0.003433490542004107,-0.019771941195246924,-0.0004991125787343454,-0.017558778094809005,0.054317722369335644,0.06404029894470895,-0.014053089733608835,0.04147981735339322,0.005625356783090724,0.015394252719242888,-0.002199909614022575,0.0019856637938247667,-0.01308092259019402,0.04736949790468228,-0.018464109215600665,-0.007537145830475028,0.037664025556111196,-0.05143072230270159,0.05872362814676063,0.03183580048668155,0.014013115612748522,-0.04845925435708667,0.09570752872760194,-0.05084542973194168,-0.02244264480577161,-0.06216132871291182,-0.02321378678979119,-0.035059643483334624,-0.046201279372315336,0.0607670309355004,-0.12291724963368479
Ricksha_c,-0.046299832060249665,0.007115112719987313,0.024641733344845172,0.013395444135224813,0.01846510946355575,-0.00483981955694248,-0.008879451846645538,0.04655521449307195,0.053685690660798153,0.053430389435496765,-0.02676217601713896,-0.03160801798070083,-0.0610569145694978,0.06284767808794359,-0.09263297032139096,-0.07774479206554584,-0.07450101455613814,-0.044797093230989266,-0.03994494282771718,0.06275835039254027,-0.04156113658735404,-0.09490420194318933,-0.003955811495815847,-0.05786348085546151,0.0045013901718114315,-0.05255023608614832,-0.012553627384833892,0.020815326061538703,0.054214181915465405,-0.04383407140926166,0.037964160761130225,-0.04990807489282907,-0.020212629899210136,-0.09083384069914505,-0.058164273162498725,-0.013375289455746816,-0.043969788918385724,0.09898547682400757,-0.08701276714244176
MER45B,-0.0337642519726945,0.08651700705658984,-0.00601705741725066,-0.07257886927852221,0.024362066302160704,-0.09926666869420263,0.09048606198122257,-0.024397250010684962,-6.697555262486269e-05,0.029550810002377012,-0.06882083911288417,-0.014158748827697503,-0.11358989500598189,0.19310764218238802,-0.07989247827552413,0.07868127119202609,-0.041466547370893954,-0.09731816618463533,-0.08409207240178987,0.060037637039989135,-0.0606587002272159,-0.05691067680923891,-0.08257075894868775,-0.08368391307048471,0.0070405357150257275,-0.11233408544344033,0.07424666996384909,-0.09430801159356325,-0.0017599625681061562,-0.08101847622424037,0.045049015316664366,-0.10656189473787689,-0.014471518410448737,-0.16311872836987384,-0.0838059287789927,-0.018053411433626335,-0.0863882655569293,0.05165149110958271,-0.14107917425067443
MER89,-0.06063393858424861,0.06884002776730798,0.02572629296453415,-0.0702399922241486,-0.009582001073963961,0.005136613920519721,0.04308352354507664,0.03682485389556879,-0.06579686339445036,-0.05098490814587471,-0.05340875399866345,-0.023769638702102535,-0.038778582634660164,0.0476798696688653,-0.061350151153187496,-0.005609242348201709,0.001511208214406886,-0.027139147729102975,-0.08536039202912644,0.03531919506678378,-0.020776220270095482,-0.036595063257849336,-0.0422328763177635,-0.029628044814389836,-0.0961971803731876,-0.05200163499979251,-0.05344588304951364,-0.019385143394723192,0.11786013551428542,-0.02400301934612264,-0.07105897825347303,-0.12659086091323543,0.005244333211707349,-0.11243188814325515,-0.0645753711258596,0.030476252299570492,0.02026066634301879,0.015847335321251606,0.09508503627562033
Tigger18a,-0.07466510379201186,0.07160114687655862,-0.0010724317908814643,-0.037354276032463954,0.028779918993738253,-0.118156988139895,0.029446453774284485,-0.03908863800503707,-0.009302834210915463,0.02782805669096826,-0.09396697323385779,-0.013437883263709254,-0.02846916912101089,0.07385218894011485,-0.11986403384406083,-0.03122714897782674,-0.045474392533664,-0.0653647586054703,-0.08051914318413594,0.05253765893174282,-0.11509385170776694,0.015751945677600562,-0.047332329905527507,-0.0859491273539021,0.033042238655924545,-0.09838062709515387,0.08352045487754146,-0.03945261589926827,0.014663780714766862,-0.08631312465118599,0.026091359774060397,-0.033149017098169274,-0.014868107947929456,-0.07533795565898058,-0.09486156809680972,-0.057789976103127964,-0.07150493364544874,0.06525298811926956,-0.030603797863178985
ORSL,0.015300218324132805,0.05605204110991616,-0.0315886257955525,0.0014214374782627877,-0.015986541414871977,-0.022147870697378485,0.026503241617832924,-0.059238554608352374,-0.008746924440874482,0.020290231397773226,-0.01756719866348242,0.04378101068568528,0.010424632796914511,0.07811323539605845,0.00293083562383472,0.04640304866655706,-0.016814085812382862,-0.00528839789782574,-0.059985302701214,0.03407301684305266,0.015843038135547004,0.013783758925681174,-0.005298006631800464,0.00581489691798259,-0.010889198761753736,-0.08815195106465819,0.01986470257055712,-0.06166394346422778,0.04324562206441084,-0.049647502220661825,-0.019814995502355968,-0.05434071695816222,-0.02209640804962831,-0.0543511037302238,-0.06606959439747122,0.03814584359928825,-0.02409510761394597,0.07061547886173937,0.03842693694207306
Charlie22a,-0.017998704913975566,-0.0018180427248959796,-0.020164527222243735,-0.025311074005945844,-0.021215868243941397,-0.10741186479061915,-0.008237357927009569,-0.033102668794592865,-0.02018367295525026,0.020833820560846743,-0.040224948606089585,0.07336026169025327,-0.038126646683457305,0.007109234429112574,-0.06642347847060948,0.01664527835478411,-0.019910178750868094,-0.03764846560567393,-0.02991663531815252,0.025139502205001673,-0.04656548905048707,0.044867097124352356,-0.02310796957502043,-0.07730273033751839,0.025315000113057824,-0.040012472893153926,0.07931456581271817,0.010386345471050917,0.050210943376994444,-0.03792194290206606,0.06780048575957918,-0.0361879830219072,-0.003126569713588624,-0.06417562364673893,-0.04385047287563244,0.04726394132903861,-0.05705029182332771,0.06758285624385627,-0.03916443796932189
Tigger3,-0.040667220609147244,-0.013916635952767773,0.008870628803989424,0.005665311013589349,0.007994881639362617,-0.005510262777976189,-0.05067248222493724,-0.017710850393354093,-0.03406015333545028,0.016661934688172047,-0.04198258708895226,-0.049239844140771524,0.016126236153032374,0.08767737341970128,-0.005868700621725024,-0.016887800758480016,0.009533984446016748,-0.031596102411313706,-0.019424828393927757,0.01377247007394117,0.0006686761902566433,-0.0332043907471584,-0.02076856047560285,-0.004224035946224151,0.002714091913916452,-0.01336044793643754,0.050870017446759105,0.016238392740668833,-0.011835476281964833,-0.05168305416847612,0.06530426164314976,-0.06251653809785386,-0.025851563961868978,-0.046043680151529,0.011744736059614961,-0.024813357291957452,-0.014805063150213467,0.04238510719071195,-0.0664962018783884
