,cell_line,modification,individual_name,r,p_value,ci_low,ci_high
54,Caco-2,H3K4me1,MLT1A,-0.03300835504470727,0.0009426853948172034,-0.05254559550021762,-0.013445855662959685
55,Caco-2,H3K4me1,L1MC5a,-0.05568643068971075,4.084007495472016e-08,-0.07552202684820253,-0.03580678085088357
56,Caco-2,H3K4me1,L1PA7,-0.038086973776052545,0.00014622758895988192,-0.05771395912703482,-0.018430558114793587
57,Caco-2,H3K4me1,L1MB7,-0.07650873073772296,2.7161651141449444e-14,-0.0961210059211039,-0.05683707290323788
58,Caco-2,H3K4me1,MER3,-0.03851825773496098,0.0001614589921572346,-0.05849628995192971,-0.01850938534708132
59,Caco-2,H3K4me1,L1PA5,-0.021488291855065362,0.03565140666342695,-0.04151983004378186,-0.0014394859350891343
60,Caco-2,H3K4me1,AluSx4,-0.013662888140298746,0.1868001292789791,-0.033938475922795086,0.006623941581205394
61,Caco-2,H3K4me1,L1MA9,-0.05482556669517187,1.2031634078321467e-07,-0.07507167970418642,-0.03453427101026266
62,Caco-2,H3K4me1,L1PA16,-0.0740836507934576,1.1733184123801446e-12,-0.0944207432977441,-0.0536847512247668
63,Caco-2,H3K4me1,L1M4,-0.1068528160585718,7.2912975091629135e-22,-0.12846788904765782,-0.08513627006515084
64,Caco-2,H3K4me1,MLT1L,-0.02372357626186603,0.030372150240045966,-0.045178767187107956,-0.0022465096347950007
65,Caco-2,H3K4me1,L1ME3A,-0.1061024498013055,1.606176409264134e-23,-0.12674272798489628,-0.08537033169143
66,Caco-2,H3K4me1,L1MC5,-0.07275811244283908,1.4333130354986138e-11,-0.09377947413328983,-0.051671905845420814
67,Caco-2,H3K4me1,MLT1I,-0.0425952176000415,0.00011751286565928486,-0.06423016057194206,-0.02092025310016571
68,Caco-2,H3K4me1,L1PA3,-0.048360296654693886,1.0080291074626189e-05,-0.06977681287616216,-0.02689922136110756
69,Caco-2,H3K4me1,MER103C,-0.03102795619561011,0.007491125435338363,-0.05373883440216999,-0.00828499443832588
70,Caco-2,H3K4me1,Tigger1,-0.08578741385388503,1.1626171007582375e-14,-0.10744310163223729,-0.06405036171778158
71,Caco-2,H3K4me1,MSTB,-0.018376343915336775,0.10581202409034188,-0.04063023120325614,0.0038957656656163865
72,Caco-2,H3K4me1,L3b,-0.02576282094471183,0.029103691337146076,-0.04887843775891323,-0.002619621184570001
73,Caco-2,H3K4me1,L1ME4c,-0.04135597178613315,0.0006099435003394062,-0.06496024242705419,-0.017705447816263573
74,Caco-2,H3K4me1,THE1C,-0.03569242236621592,0.0017907311997429076,-0.05805809796435512,-0.01329093559847335
75,Caco-2,H3K4me1,MADE1,-0.004737902824412805,0.6791473427992833,-0.02718269811533395,0.017711667204772265
76,Caco-2,H3K4me1,MER2,-0.04551604839211121,7.996446352858545e-05,-0.06808244837013432,-0.02290309894787523
77,Caco-2,H3K4me1,FLAM_A,-0.007338672846595578,0.5352819216822002,-0.030531371039173808,0.015861923422491906
78,Caco-2,H3K4me1,MLT1H,-0.012726308154259444,0.2821124456503361,-0.03590449196250809,0.010465559806525906
79,Caco-2,H3K4me1,L1MEd,-0.07619654600907359,1.2385074640295845e-10,-0.09929410084621826,-0.05301692457002973
80,Caco-2,H3K4me1,LTR33,-0.04734199981162526,6.427439290785317e-05,-0.0705043210719099,-0.02412865497918306
81,Caco-2,H3K4me1,AluJr4,-0.024106982488505516,0.04413267243856114,-0.04755725795765532,-0.0006301479533678164
82,Caco-2,H3K4me1,L1MC1,-0.12442832450990712,1.0335196630635074e-26,-0.1469774744924042,-0.10174991321213037
83,Caco-2,H3K4me1,L1ME3Cz,-0.026561091481507624,0.028179824968171757,-0.05025363944752148,-0.002838665394391123
84,Caco-2,H3K4me1,AluYk3,-0.021993072223265474,0.06643299683921164,-0.04545632052435521,0.0014944282672563647
85,Caco-2,H3K4me1,MER33,-0.0166977390401913,0.16196985707510808,-0.04008376188089883,0.006706567366957287
86,Caco-2,H3K4me1,AluSg4,-0.018019508052085496,0.13453745036923245,-0.04160309458199465,0.005584146430405026
87,Caco-2,H3K4me1,L1PB1,-0.07580793488632272,1.6452151443759475e-10,-0.09894410342285413,-0.05258985096060156
88,Caco-2,H3K4me1,Alu,,,,
89,Caco-2,H3K4me1,L1MA8,-0.0914407456780835,7.592299507166438e-14,-0.1152528094305715,-0.06752364988211294
90,Caco-2,H3K4me1,L1MEc,-0.04862500633451695,7.850870355289672e-05,-0.07269845832537912,-0.02449492848278041
91,Caco-2,H3K4me1,L1MA4,-0.024939993325794104,0.04364868148125037,-0.04914336624872566,-0.0007073469951469276
92,Caco-2,H3K4me1,AluSg7,0.000840272414397652,0.946734336086003,-0.02380740463546356,0.025486928561424517
93,Caco-2,H3K4me1,L1PREC2,-0.09973926438489683,1.1152187407042168e-14,-0.1248488276683457,-0.07450202219004405
94,Caco-2,H3K4me1,L1PA13,-0.0839158834147478,2.0085107116016968e-11,-0.10830307032166091,-0.05942775715976353
95,Caco-2,H3K4me1,L1MC3,-0.12656675857480704,6.312504949502929e-24,-0.1508802594100448,-0.10210022549976382
96,Caco-2,H3K4me1,L1PA8,-0.012596565297563273,0.3184748710591014,-0.03733111291156316,0.012153407479070719
97,Caco-2,H3K4me1,MSTD,-0.0420985150425475,0.000888453588325449,-0.06687200937889981,-0.017273146660577256
98,Caco-2,H3K4me1,AluYe5,0.025542202299920668,0.056430019389369375,-0.0007039467337012776,0.05175318552017551
99,Caco-2,H3K4me1,L1MA7,-0.07527775517721362,1.1830839078438785e-08,-0.10102398668628092,-0.049430763621475075
100,Caco-2,H3K4me1,L1PA10,0.015714953197911403,0.2377909281470518,-0.01037844403056127,0.04178696314944426
101,Caco-2,H3K4me1,MER58B,-0.029284411323405597,0.02960654400421022,-0.055633126213964317,-0.0028949368928829927
102,Caco-2,H3K4me1,L1MD2,-0.06057877941624939,6.683937868137237e-06,-0.08684769490348486,-0.034225681581492626
103,Caco-2,H3K4me1,L1ME2,-0.10160649090991149,6.113392091653478e-14,-0.12792499822138087,-0.07514498421011176
104,Caco-2,H3K4me1,L1MB4,-0.10025972979214462,1.5625148401297642e-13,-0.12666965125120835,-0.07370776925250837
105,Caco-2,H3K4me1,MLT1A1,-0.04525478039713683,0.0008903047731612301,-0.07188156749119541,-0.018563535961379333
106,Caco-2,H3K4me1,LTR16C,-0.026647044826945722,0.05264689883492009,-0.05356462656691213,0.00030923446774072395
107,Caco-2,H3K4me1,MLT1J2,-0.040306248439001414,0.004651796132132875,-0.0681590886904536,-0.01239062761415359
108,Caco-2,H3K4me1,L1M1,-0.03161551247040137,0.027827929422275105,-0.05974019563905542,-0.003440674374887524
109,Caco-2,H3K4me1,MER53,-0.03745474061912559,0.006592742537248984,-0.06442445222882569,-0.010430355292769065
110,Caco-2,H3K4me1,L1PA15,-0.053805027924262665,8.988482700436794e-05,-0.08064860900426811,-0.026883454343079944
111,Caco-2,H3K4me1,L1M2,-0.08159490240866997,7.69666761952395e-08,-0.11117438063653849,-0.05187098311378281
112,Caco-2,H3K4me1,L1M3,-0.015532029656465763,0.3213240367204933,-0.046201693015973724,0.015166888363944244
113,Caco-2,H3K4me1,L1PB4,-0.0410922128782474,0.002991753850448776,-0.06816424967591317,-0.013959706866932743
114,Caco-2,H3K4me1,Charlie4z,-0.015546870108060344,0.2901624169517835,-0.044331329641949045,0.013263381310450847
115,Caco-2,H3K4me1,L1MB5,-0.07324700236192909,1.5860269137350045e-07,-0.10049825583893131,-0.045885930320847236
116,Caco-2,H3K4me1,L1MEg,-0.06935678552996273,1.0508797969376898e-06,-0.09707540985438559,-0.041530653989939874
117,Caco-2,H3K4me1,MER1B,0.0013552318499217778,0.9236218191767986,-0.0263456779414139,0.029054061945277675
118,Caco-2,H3K4me1,MLT1C,-0.028532390893750363,0.04447740167653381,-0.05632136709409126,-0.0006992417074620663
119,Caco-2,H3K4me1,HAL1ME,-0.03338488656701705,0.024372889541827408,-0.06239983538874629,-0.004313554384843595
120,Caco-2,H3K4me1,MamRTE1,-0.013842746328660392,0.34969899892229284,-0.042833814267929725,0.015171613927880313
121,Caco-2,H3K4me1,L1MB2,-0.09987872701667072,3.4056687807607076e-12,-0.12777948384664126,-0.07182001244306944
122,Caco-2,H3K4me1,MamTip2b,0.00792380487303686,0.5926517411609771,-0.021104279713181823,0.03693854109518453
123,Caco-2,H3K4me1,L1MD,-0.03168785937239633,0.04856256718207039,-0.06312016420498832,-0.00019275180957134427
124,Caco-2,H3K4me1,Tigger3a,-0.05024755111198476,0.000533681104661496,-0.07860150968078933,-0.0218123632641149
125,Caco-2,H3K4me1,MER94,-0.037937384591699604,0.012530193109834803,-0.06765513955333322,-0.008152372758282941
126,Caco-2,H3K4me1,L1MC,0.009216036947200218,0.5873886805540806,-0.024071292587563367,0.04248295368114256
127,Caco-2,H3K4me1,MLT1N2,-0.04512315488935558,0.0032179734179818456,-0.07506385866740455,-0.015101165046587034
128,Caco-2,H3K4me1,L1PA2,-0.042523708455994666,0.00409049105453248,-0.0714840349905703,-0.013491746635813314
129,Caco-2,H3K4me1,L1MC4a,-0.09430236858621781,2.1192076965103754e-10,-0.12318178189950904,-0.06526336659451577
130,Caco-2,H3K4me1,MLT1F2,-0.061463113983829164,3.9452602223730574e-05,-0.09065380580834732,-0.032166899873179985
131,Caco-2,H3K4me1,L1MA2,-0.08066247478828091,7.191879288005251e-08,-0.10984183608188278,-0.051344197996230447
132,Caco-2,H3K4me1,L1MA3,-0.07946368340565328,1.3726992111940527e-07,-0.10885345320720592,-0.04993511397138535
133,Caco-2,H3K4me1,L4_A_Mam,-0.04289222544900976,0.006965032675124414,-0.07396704636759141,-0.011734192336822831
134,Caco-2,H3K4me1,AluYa5,0.016939598327026167,0.27765561455451304,-0.013647250160685456,0.047494774684910375
135,Caco-2,H3K4me1,L1PA6,-0.015590847352958164,0.3108659386285876,-0.04571891027531015,0.014565552708342653
136,Caco-2,H3K4me1,ERVL-E-int,-0.03561673304616301,0.7105514607216283,-0.2206023933634323,0.1518422435587119
137,Caco-2,H3K4me1,L1ME3,-0.08574792582239794,3.593886256549699e-08,-0.11605098956012834,-0.05528538018921291
138,Caco-2,H3K4me1,Tigger3b,-0.08131577614912912,2.0367315616337895e-07,-0.11180297397930801,-0.050675647822527516
139,Caco-2,H3K4me1,MamSINE1,-0.036929004744223566,0.021513206269054598,-0.0683476313373024,-0.00543720108309956
140,Caco-2,H3K4me1,Charlie1a,-0.08004065731624206,3.2571861271634675e-07,-0.1105712276359925,-0.04935916822742952
141,Caco-2,H3K4me1,Tigger15a,-0.03790626212604028,0.023247664812775987,-0.07057130105918338,-0.005160013068120865
142,Caco-2,H3K4me1,MER112,-0.015074802399866841,0.3527518238144334,-0.04684244367834326,0.016723301447310376
143,Caco-2,H3K4me1,L1MEf,-0.09547198090430546,2.0396385793379595e-09,-0.12644289693371125,-0.06431511734477763
144,Caco-2,H3K4me1,MLT1J1,-0.039590286850115904,0.018641071078889862,-0.07249423077842311,-0.0066002573144101255
145,Caco-2,H3K4me1,MLT1O,-0.01749685787197315,0.3085430875157892,-0.051139094567028545,0.01618504355263893
146,Caco-2,H3K4me1,MER117,0.00707810577003008,0.6829168841750926,-0.026880283051257944,0.04102017706881176
147,Caco-2,H3K4me1,L1ME2z,-0.06444820107694575,7.079860783500502e-05,-0.09609736236680633,-0.03266885639973536
148,Caco-2,H3K4me1,MamTip2,-0.04128632757376339,0.01401117197918404,-0.07413860770023523,-0.008344533661326673
149,Caco-2,H3K4me1,L1MD3,-0.12258492853793891,9.204122553514155e-14,-0.15444627233971547,-0.09046888475857459
150,Caco-2,H3K4me1,MER21C,-0.07496421775063282,4.240836783338506e-06,-0.10673519937902275,-0.04304031124794623
151,Caco-2,H3K4me1,L1MA10,-0.02339407359805481,0.1518920836444731,-0.05535216474335229,0.008611901002532512
152,Caco-2,H3K4me1,MLT1H2,0.010993266199756373,0.5103542618859043,-0.021738188937354512,0.043701180202352356
153,Caco-2,H3K4me1,AluYb8,0.02877295729245384,0.08086364429744551,-0.003539211224865805,0.0610251054020395
154,Caco-2,H3K4me1,MER63A,-0.05487672100273238,0.0016047394986184534,-0.0888413293588275,-0.02078464262197109
155,Caco-2,H3K4me1,L1ME3B,-0.08088389765559931,1.1860098351779855e-06,-0.11331441236069449,-0.04828121599100718
156,Caco-2,H3K4me1,MSTB1,-0.03007189247230805,0.06939467245134671,-0.06247507995585261,0.002394624664372363
157,Caco-2,H3K4me1,MER30,0.009450934120650494,0.5679778031888241,-0.022987013507322317,0.04186900322910576
158,Caco-2,H3K4me1,AluSc5,-0.011910108739709515,0.48497910061951854,-0.045312496551675296,0.021518880692761772
159,Caco-2,H3K4me1,MER81,-0.042952536290086316,0.01407824296754042,-0.07714742897793024,-0.008656712906496765
160,Caco-2,H3K4me1,L1MC2,-0.08824233927654232,2.6726121241137704e-07,-0.12161552694278709,-0.05466986274326131
161,Caco-2,H3K4me1,Charlie8,-0.044627890996091435,0.01269467773621617,-0.07962325925217281,-0.00952265133097893
162,Caco-2,H3K4me1,MER91A,0.010196342965439309,0.5559332297150545,-0.023738813382586547,0.044108029003681846
163,Caco-2,H3K4me1,L4_C_Mam,-0.007076681538731392,0.7010688040073711,-0.043185267273458325,0.029050368135670045
164,Caco-2,H3K4me1,L1MB1,-0.05227706976455344,0.0059861190018403974,-0.0894180613046154,-0.014990890092155193
165,Caco-2,H3K4me1,L1PA17,-0.07126632310256964,4.346061988069317e-05,-0.10525152370717104,-0.03711484824572028
166,Caco-2,H3K4me1,LTR16A,-0.040569231278019646,0.022086239383616636,-0.07521983927451956,-0.005820767018476674
167,Caco-2,H3K4me1,LTR79,-0.020082852047498715,0.2739027965710859,-0.05601282411010967,0.015899068369911076
168,Caco-2,H3K4me1,MER20B,-0.02199361561496455,0.22319907601117622,-0.057335130787993994,0.013402952822917698
169,Caco-2,H3K4me1,Tigger4a,-0.00019567560294610938,0.991180066140038,-0.0348779447433177,0.03448706428446333
170,Caco-2,H3K4me1,L1MA6,-0.057187748874823745,0.0011997403198986984,-0.09165732097048786,-0.022581294048087956
171,Caco-2,H3K4me1,L1P4,-0.03160461948241537,0.11604556741347513,-0.07093429279220678,0.00782316926247082
172,Caco-2,H3K4me1,MLT1F,-0.034509652454095055,0.05241231892632063,-0.06930521900695132,0.0003697792259443546
173,Caco-2,H3K4me1,MLT2B1,-0.011670745864320391,0.511005423255833,-0.04644468997732402,0.023131450194629494
174,Caco-2,H3K4me1,MER45A,-0.04017256634168299,0.024629756335760967,-0.07512183978515595,-0.0051247193216693255
175,Caco-2,H3K4me1,L1M6,-0.045542401482851415,0.014378552648708775,-0.0818991022135635,-0.009064652050815287
176,Caco-2,H3K4me1,AluSq10,-0.022193296195406616,0.22281941187208085,-0.057825592466614485,0.013495473113464239
177,Caco-2,H3K4me1,Tigger19a,0.008034030403975547,0.6611527655201614,-0.027887026968248477,0.04393436542104034
178,Caco-2,H3K4me1,MLT1E2,-0.07552653918252068,2.9575056732982838e-05,-0.11076011130348297,-0.0401033583737771
179,Caco-2,H3K4me1,L1MA4A,-0.040143257498235906,0.025769818420685403,-0.07534066355079061,-0.004845944580486726
180,Caco-2,H3K4me1,MER113,-0.037756264054851024,0.039939431326572614,-0.07369027038429027,-0.0017243467072215804
181,Caco-2,H3K4me1,MLT2D,-0.05305303580803207,0.003492490188840987,-0.08852543311960553,-0.017446242062830054
182,Caco-2,H3K4me1,L1P3,-0.031116528135154056,0.10082011064289731,-0.06820902219775202,0.006061870949725538
183,Caco-2,H3K4me1,L1PA11,-0.04684380084294233,0.010096912328415588,-0.08242281337400338,-0.011145533148570313
184,Caco-2,H3K4me1,THE1A,-0.025913098900079187,0.16018392424827355,-0.06201707615223516,0.010258605859772224
185,Caco-2,H3K4me1,Charlie7,-0.07099678236898106,0.00012026969247242548,-0.10698461820666089,-0.03482316138336182
186,Caco-2,H3K4me1,MER1A,0.011370505914449604,0.5393017495533647,-0.024933091812342503,0.04764415295166251
187,Caco-2,H3K4me1,Tigger7,-0.10378764883710578,1.7252311877706172e-08,-0.1395279999582921,-0.06777723405345183
188,Caco-2,H3K4me1,MLT2B3,-0.04364791689170001,0.018278376404831813,-0.07979369935516799,-0.007387500780360793
189,Caco-2,H3K4me1,Charlie15a,-0.016017949676668586,0.4259104210328849,-0.05540167595732105,0.023415542337051502
190,Caco-2,H3K4me1,AluYm1,-0.02810111788243908,0.13277536282745878,-0.06467460064659965,0.008547756599510686
191,Caco-2,H3K4me1,HAL1b,-0.0022190365444625525,0.9090453122850699,-0.040271002145995057,0.035839356291320644
192,Caco-2,H3K4me1,Tigger2a,-0.06622705374311516,0.00038389817468654824,-0.10260003333492312,-0.029677210395030747
193,Caco-2,H3K4me1,LTR78,-0.03138655604735188,0.10260531962739873,-0.06899494576190286,0.006310917457021653
194,Caco-2,H3K4me1,MARNA,-0.010947167140866975,0.5771744427933057,-0.0493984223646317,0.027536489995943342
195,Caco-2,H3K4me1,Tigger19b,-0.01604590236736267,0.42916159455637837,-0.05577632795501962,0.023735258100440897
196,Caco-2,H3K4me1,L1P1,-0.0014611392902539005,0.9403762619970316,-0.03973129962213671,0.036813301513801126
197,Caco-2,H3K4me1,L1MA1,-0.0806631175180008,2.171035422526228e-05,-0.1176458179232606,-0.04345698109686581
198,Caco-2,H3K4me1,AluYc,-0.02414194226135453,0.20614378691025112,-0.06151069178605248,0.013294393349083252
199,Caco-2,H3K4me1,MLT2B4,0.013660617635226772,0.4770990252968208,-0.023999447904523193,0.051281966609995774
200,Caco-2,H3K4me1,MLT1H1,-0.005095846065842021,0.7926695666054385,-0.043071544028295175,0.03289455595531216
201,Caco-2,H3K4me1,LTR67B,-0.04169126423765738,0.0339705153932994,-0.08011699179552692,-0.003141807837665551
202,Caco-2,H3K4me1,MER102b,-0.03594376616436389,0.07900548442193762,-0.0759504673395301,0.004178475168370312
203,Caco-2,H3K4me1,MER102c,-0.010261583016798796,0.6194236582354316,-0.05071941570116005,0.030229874189060955
204,Caco-2,H3K4me1,MADE2,0.0024877547719051782,0.9002136750573988,-0.0363856294527714,0.041353621712515165
205,Caco-2,H3K4me1,L1MEi,-0.031227372988029398,0.11356182866980162,-0.06982502361582164,0.007463637479480037
206,Caco-2,H3K4me1,Plat_L3,-0.02349810033754672,0.26489732708913816,-0.06473713524649491,0.017821058563924932
207,Caco-2,H3K4me1,L1MCa,-0.09222178531823406,2.2946617794683213e-06,-0.13015840264616999,-0.05401553942514838
208,Caco-2,H3K4me1,MamRep605,-0.012783863741428265,0.5320150869733897,-0.05283654581986875,0.027309883292773892
209,Caco-2,H3K4me1,MER102a,-0.009880400867997635,0.6462737154288302,-0.05203573669613297,0.032310084045635075
210,Caco-2,H3K4me1,L1MD1,-0.05302351491469429,0.006717757703526588,-0.09121768469363767,-0.01467357542905392
211,Caco-2,H3K4me1,LTR16,-0.032053187564382475,0.10629996154907895,-0.07086755459888575,0.0068580999949104104
212,Caco-2,H3K4me1,L1MDa,-0.05856721707086317,0.0029818616257690496,-0.09705290244064915,-0.019906650039502177
213,Caco-2,H3K4me1,LTR8,0.08403944805152667,2.1531453779577903e-05,0.04529505067359959,0.12253139846173437
214,Caco-2,H3K4me1,MLT1G1,-0.02598715686036151,0.19904321215754595,-0.06557565040144096,0.01368301658702441
215,Caco-2,H3K4me1,MLT1E1A,-0.011114714324591836,0.585340209955663,-0.051004899791052785,0.02881087897820832
216,Caco-2,H3K4me1,Tigger2,-0.07936992902764829,7.905501506905704e-05,-0.1185163182191437,-0.03997719791851881
217,Caco-2,H3K4me1,MER46C,-0.07188654146034909,0.0004375435210425852,-0.11171905325533314,-0.03182340255196653
218,Caco-2,H3K4me1,MLT2A1,0.003388642262627524,0.8681904108248056,-0.03661935547027033,0.043385794819706065
219,Caco-2,H3K4me1,Charlie5,-0.03814769260401263,0.06163063301204143,-0.07804600402810073,0.0018726204783068756
220,Caco-2,H3K4me1,L1MA5,-0.0857934823184887,2.5999590727609237e-05,-0.12547152878928924,-0.04584141583791036
221,Caco-2,H3K4me1,L1PA14,-0.11722019146254847,9.125034938237139e-09,-0.1567215888141165,-0.07734437039222104
222,Caco-2,H3K4me1,L1ME5,-0.03751240814512327,0.07077965026293336,-0.07809408496908751,0.003193377494460016
223,Caco-2,H3K4me1,OldhAT1,-0.0419485524046518,0.071331425652905,-0.08738735669236361,0.003664443543906813
224,Caco-2,H3K4me1,Tigger13a,-0.017595621553341812,0.3952998247731272,-0.0581130350996456,0.022979664512968286
225,Caco-2,H3K4me1,SVA_A,-0.07703769995625406,0.0025834620147246186,-0.1267688945674456,-0.026920194612948384
226,Caco-2,H3K4me1,L4_B_Mam,-0.05147734948324802,0.02062017967608895,-0.09488490174873125,-0.007874417474008263
227,Caco-2,H3K4me1,MLT1F1,-0.06126745642010974,0.0033220861118162435,-0.10196641723641514,-0.020363738380432674
228,Caco-2,H3K4me1,MSTC,-0.03509656047160875,0.0890133582004588,-0.07544522856972462,0.005366849388303706
229,Caco-2,H3K4me1,MER58C,-0.04693851498416987,0.0248802477513305,-0.08780684601560053,-0.005912435844109268
230,Caco-2,H3K4me1,MER39,-0.07328916169525099,0.0004254627522425178,-0.11380415196217462,-0.0325308159926985
