,cell_line,modification,individual_name,r,p_value,ci_low,ci_high
19,Caco-2,H3K4me1,AluSz6,-0.014641411168993436,0.011284735934870446,-0.025963661652344247,-0.0033154047719514616
20,Caco-2,H3K4me1,L3,-0.020889402351173703,0.4662049953914561,-0.07695195989490292,0.035304832285645175
21,Caco-2,H3K4me1,AluSq2,-0.019045964836160292,0.0012040810228980093,-0.03056978379084933,-0.0075170832752735235
22,Caco-2,H3K4me1,AluSc,-0.012535855882166448,0.05766001066563535,-0.025475403517375365,0.00040789157969055653
23,Caco-2,H3K4me1,L2d,-0.02021109020131747,0.4131027890435438,-0.06852385485199652,0.0281962481254224
24,Caco-2,H3K4me1,MER5B,0.014513236694543212,0.32876759691288526,-0.01461639532067012,0.04361825434534078
25,Caco-2,H3K4me1,L1ME4a,0.0216910629707755,0.32206994581714243,-0.021251480207628213,0.06455371805771928
26,Caco-2,H3K4me1,AluSx3,-0.01841587841228815,0.01106501107448877,-0.03261582668053591,-0.004208497034224201
27,Caco-2,H3K4me1,AluSc8,-0.007111472591497379,0.3335689099666005,-0.021523457583224673,0.007303467336633767
28,Caco-2,H3K4me1,THE1B,0.006088844831612687,0.40718220684623807,-0.008309294382278742,0.020484459881339654
29,Caco-2,H3K4me1,MLT1A0,-0.02183515884653943,0.008938893422451693,-0.038193727596406955,-0.005464889861793991
30,Caco-2,H3K4me1,MER20,-0.031112679418780383,0.0010945327451582633,-0.049767675098663915,-0.012435982564733777
31,Caco-2,H3K4me1,AluJo,-0.007070300999117067,0.3925803777994006,-0.023275541128813998,0.00913865362821944
32,Caco-2,H3K4me1,L1ME4b,0.04064834140781197,0.13710897463688862,-0.012972895082477572,0.09403646169926484
33,Caco-2,H3K4me1,MSTA,-0.02516056233254375,0.0028864186349510383,-0.04169779140260226,-0.008609551250302922
34,Caco-2,H3K4me1,FRAM,-0.004541834973050041,0.5945456127190505,-0.021263718111329214,0.012182588591801179
35,Caco-2,H3K4me1,AluJr,-0.006863959260880063,0.418944679613387,-0.023505099799226832,0.009780983964301673
36,Caco-2,H3K4me1,AluSq,-0.0003371502722621275,0.9682149017757457,-0.016919218676525415,0.016245103543139582
37,Caco-2,H3K4me1,L1ME3G,-0.032780786615279334,0.30777140261723573,-0.09554531428040264,0.0302433606907926
38,Caco-2,H3K4me1,MER5A1,-0.026776687985349983,0.015354420534443846,-0.04840518213986125,-0.005123094935669418
39,Caco-2,H3K4me1,MLT1D,-0.03146253022615125,0.0016181612614181561,-0.05099890616580562,-0.011902084262986867
40,Caco-2,H3K4me1,L1ME1,-0.010203421492654062,0.45414095879294314,-0.03690647889891987,0.016514196530180075
41,Caco-2,H3K4me1,L1MC4,-0.05116423000485233,0.0030503163038070173,-0.08489937067734793,-0.017311922248345078
42,Caco-2,H3K4me1,MIR1_Amn,-0.01165391062200599,0.6050116363653933,-0.0557677960045624,0.032505385452349406
43,Caco-2,H3K4me1,MLT1K,-0.033860509444785865,0.2844991791378996,-0.09563960168533668,0.028178435733138323
44,Caco-2,H3K4me1,MER58A,-0.02282444700774113,0.017560126914274568,-0.04164734367083073,-0.003985354522352063
45,Caco-2,H3K4me1,MLT1C2,-0.009006319450349383,0.37841511770069314,-0.029040213306284594,0.011034807099235289
46,Caco-2,H3K4me1,MLT1B,-0.007085123303704171,0.4724740816566505,-0.02640833858364258,0.012243384672032944
47,Caco-2,H3K4me1,MLT1J,0.06574388470802002,0.0494018325581156,0.00010667481996696904,0.1308170433551497
48,Caco-2,H3K4me1,THE1D,-0.019443680230923837,0.04193891637569228,-0.03816633990829987,-0.0007073739616287631
49,Caco-2,H3K4me1,L1MB8,-0.07907088894536707,1.4636975535801326e-13,-0.09993774849941325,-0.05813450628318674
50,Caco-2,H3K4me1,L1PA4,-0.030849853038915808,0.00151357135427124,-0.04988928419129255,-0.011788008085253682
51,Caco-2,H3K4me1,L1MB3,-0.07960354131315114,3.0746096653470753e-15,-0.09928725687001852,-0.05985755141594881
52,Caco-2,H3K4me1,AluYk2,,,,
53,Caco-2,H3K4me1,HAL1,-0.004443333399139841,0.9243655511820918,-0.0959316206540056,0.0871193982000301
54,Caco-2,H3K4me1,MLT1A,-0.03478946806579178,0.0017937360237292508,-0.05659448763563642,-0.012951276096048053
55,Caco-2,H3K4me1,L1MC5a,0.016855832378548125,0.47431178247349715,-0.029321411043788617,0.06296128250710141
56,Caco-2,H3K4me1,L1PA7,-0.038086973776052545,0.00014622758895988192,-0.05771395912703482,-0.018430558114793587
57,Caco-2,H3K4me1,L1MB7,-0.06446930480578675,5.100934581690218e-09,-0.08601375973530126,-0.042864583374848476
58,Caco-2,H3K4me1,MER3,-0.03478959080296882,0.0022641290209576047,-0.05708846964473861,-0.012456018591103207
59,Caco-2,H3K4me1,L1PA5,-0.021409900797112247,0.036349504027838445,-0.041443616127163574,-0.0013589771003413773
60,Caco-2,H3K4me1,AluSx4,-0.013280790056315144,0.19947613073995948,-0.03355886300814665,0.007008212838580549
61,Caco-2,H3K4me1,L1MA9,-0.06436793486287895,1.0974865441068683e-08,-0.0863631734617362,-0.04230997762008312
62,Caco-2,H3K4me1,L1PA16,-0.07524825218346311,6.526237076687833e-13,-0.09567119573657731,-0.054761983848787395
63,Caco-2,H3K4me1,L1M4,-0.09910411490071758,1.8549650596693032e-13,-0.12529532598072696,-0.07277486465726894
64,Caco-2,H3K4me1,MLT1L,0.016858349517385733,0.6378473798944314,-0.05331743062119449,0.08686843201180255
65,Caco-2,H3K4me1,L1ME3A,-0.015549423229774291,0.48760179210077903,-0.05939737358815412,0.028358415244999758
66,Caco-2,H3K4me1,L1MC5,-0.00991686308931427,0.5972499025308233,-0.04667517894943289,0.026868273773331716
67,Caco-2,H3K4me1,MLT1I,0.01665375603778446,0.5826720351511774,-0.042742901833661896,0.07593310578211035
68,Caco-2,H3K4me1,L1PA3,-0.04865630013561536,8.902919364569948e-06,-0.07007350163752821,-0.02719426208826323
69,Caco-2,H3K4me1,MER103C,0.022308490646774197,0.48724245177971204,-0.040636365222668294,0.08507697912703742
70,Caco-2,H3K4me1,Tigger1,-0.08539561518785499,1.633835027044742e-14,-0.10707539308540183,-0.06363467079515588
71,Caco-2,H3K4me1,MSTB,-0.020310328999906223,0.07503252275361405,-0.04265300530653294,0.0020526517471473387
72,Caco-2,H3K4me1,L3b,0.14130300144113883,0.0019996717846116575,0.0516409311579094,0.22870526183345127
73,Caco-2,H3K4me1,L1ME4c,0.05216082031195086,0.16957586991981677,-0.022345388994586744,0.12609083277669667
74,Caco-2,H3K4me1,THE1C,-0.0359694804663617,0.0016497745808330096,-0.058336143743343484,-0.013566723682562084
75,Caco-2,H3K4me1,MADE1,-0.0046159938040186725,0.6871740527911407,-0.027077078375404597,0.01784974937334431
76,Caco-2,H3K4me1,MER2,-0.04019174220734718,0.000543250099966928,-0.06292654779858577,-0.01741524515450723
77,Caco-2,H3K4me1,FLAM_A,-0.005178702917518811,0.6624916023279241,-0.028426824774425322,0.018075018358521898
78,Caco-2,H3K4me1,MLT1H,-0.047725090162219014,0.0801785277664212,-0.10094902826991146,0.005771242286964148
79,Caco-2,H3K4me1,L1MEd,-0.08529893986851532,0.09729100551889239,-0.1846260915410392,0.01575308862293044
80,Caco-2,H3K4me1,LTR33,-0.03617469884767289,0.3988816727328409,-0.11975071435849013,0.04791041820124995
81,Caco-2,H3K4me1,AluJr4,-0.024765453421564453,0.03890856001427304,-0.048245113161636766,-0.00125843897879394
82,Caco-2,H3K4me1,L1MC1,-0.1266095330948046,1.5340572707938288e-26,-0.149623665887049,-0.1034582857523456
83,Caco-2,H3K4me1,L1ME3Cz,-0.055225445614555196,0.12949735797740933,-0.12613332881888742,0.016243886216625068
84,Caco-2,H3K4me1,AluYk3,-0.021713328515997943,0.07000500726093681,-0.045180313799985806,0.0017776075019269146
85,Caco-2,H3K4me1,MER33,-0.014404782072285476,0.2585018888793747,-0.039375191683130806,0.010583607582486472
86,Caco-2,H3K4me1,AluSg4,-0.017647555108386604,0.142828315560938,-0.04123500191527355,0.005959551245608594
87,Caco-2,H3K4me1,L1PB1,-0.07530032281013523,2.2212442979156632e-10,-0.09844951922067645,-0.052069675933386135
88,Caco-2,H3K4me1,Alu,,,,
89,Caco-2,H3K4me1,L1MA8,-0.0918966614091933,1.224658625794143e-13,-0.11602904880751728,-0.06765584124966159
90,Caco-2,H3K4me1,L1MEc,-0.04052432029250852,0.051938554310861404,-0.08126952875710353,0.0003561114771889056
91,Caco-2,H3K4me1,L1MA4,-0.03688445442301128,0.0036706982322386953,-0.06172466645394424,-0.011998578509640338
92,Caco-2,H3K4me1,AluSg7,-4.15937565520241e-05,0.9973620023058236,-0.02469459667836164,0.024611459724282216
93,Caco-2,H3K4me1,L1PREC2,-0.10205045945197991,7.300111065572193e-15,-0.12755543373820008,-0.07641061002594826
94,Caco-2,H3K4me1,L1PA13,-0.08610245416827568,6.520985848087436e-12,-0.11052745121658314,-0.06157351525583129
95,Caco-2,H3K4me1,L1MC3,-0.13396664473342865,1.6156438139344388e-20,-0.16187568741027752,-0.10584346037419
96,Caco-2,H3K4me1,L1PA8,-0.011734992489973686,0.3529335148010426,-0.03648228987059041,0.013026688919020023
97,Caco-2,H3K4me1,MSTD,-0.04893335722377977,0.00021948316182800138,-0.07481741080434484,-0.02298340978534048
98,Caco-2,H3K4me1,AluYe5,0.025814905657006983,0.05412614856184183,-0.00046181100957486495,0.05205599829219326
99,Caco-2,H3K4me1,L1MA7,-0.07166782459793103,1.044960853947231e-07,-0.097954712391998,-0.04528100197064881
100,Caco-2,H3K4me1,L1PA10,0.015046413436425139,0.2591533889850735,-0.011090975646460157,0.04116325571953245
101,Caco-2,H3K4me1,MER58B,-0.013030773353085133,0.36296867756902196,-0.0410865071886392,0.015045492655611323
102,Caco-2,H3K4me1,L1MD2,-0.05696585701551524,0.0010153261969074094,-0.0908097440245298,-0.02299053833500412
103,Caco-2,H3K4me1,L1ME2,-0.06278222945805623,0.007494793420787919,-0.1085498982608937,-0.01674897020952412
104,Caco-2,H3K4me1,L1MB4,-0.08733173586455716,1.31998166336168e-09,-0.11537050730290782,-0.059153907194411666
105,Caco-2,H3K4me1,MLT1A1,-0.03911022192187144,0.005958464357604962,-0.06692654544096675,-0.01123315040568661
106,Caco-2,H3K4me1,LTR16C,-0.03777807122391855,0.3044207968410183,-0.10952790862870353,0.034363414294561946
107,Caco-2,H3K4me1,MLT1J2,0.07824174221745692,0.06500079314108416,-0.004996202242371604,0.16040291577497465
108,Caco-2,H3K4me1,L1M1,-0.08133061092572674,2.5506104166487944e-07,-0.11207108028173336,-0.05043462421837925
109,Caco-2,H3K4me1,MER53,-0.03562438505571509,0.01334465081411348,-0.06378964904211551,-0.007402414935600364
110,Caco-2,H3K4me1,L1PA15,-0.05322120347275996,0.0001089227955712545,-0.08009437164025347,-0.026270725976291646
111,Caco-2,H3K4me1,L1M2,-0.11372511936379558,1.3339470627014227e-11,-0.14632665291523198,-0.08087681663948398
112,Caco-2,H3K4me1,L1M3,-0.07488889104626055,1.7186910477031026e-05,-0.1088408102684142,-0.040762451813861705
113,Caco-2,H3K4me1,L1PB4,-0.04092801271970008,0.004210859787435823,-0.06889575118227508,-0.012895992090695243
114,Caco-2,H3K4me1,Charlie4z,-0.03155354633589782,0.35202934289822363,-0.09775461832635408,0.034925535912398976
115,Caco-2,H3K4me1,L1MB5,-0.05895465912052095,0.00010865437316960551,-0.08869757320684173,-0.029106704163942003
116,Caco-2,H3K4me1,L1MEg,-0.029114344343737827,0.5410775734628306,-0.12196970134170025,0.06424622709872103
117,Caco-2,H3K4me1,MER1B,0.0013552318499217778,0.9236218191767986,-0.0263456779414139,0.029054061945277675
118,Caco-2,H3K4me1,MLT1C,-0.016217290398244873,0.2885905966237632,-0.04614331482588846,0.0137378172457867
119,Caco-2,H3K4me1,HAL1ME,-0.03004557545931617,0.5416190141968951,-0.1259642658396845,0.0664296877041104
120,Caco-2,H3K4me1,MamRTE1,0.011452675344843557,0.7885212144645735,-0.07214949615997272,0.09489503901436876
121,Caco-2,H3K4me1,L1MB2,-0.07273252340727217,1.0825401242124173e-06,-0.10182181438748451,-0.04351895854419103
122,Caco-2,H3K4me1,MamTip2b,0.06429976055038637,0.20166374090511258,-0.03456686893897877,0.1619200728994576
123,Caco-2,H3K4me1,L1MD,-0.019261948650511312,0.4025128814707962,-0.06428705988718943,0.025841425354315647
124,Caco-2,H3K4me1,Tigger3a,-0.052981465077649066,0.0002775936783889261,-0.08145626976294203,-0.024420240777351575
125,Caco-2,H3K4me1,MER94,-0.04185529956965153,0.04822299843165504,-0.08325594598683135,-0.0003104195088012589
126,Caco-2,H3K4me1,L1MC,-0.005674266187819414,0.7980925634225369,-0.04911479719952306,0.037787691662371024
127,Caco-2,H3K4me1,MLT1N2,0.014149654314270808,0.7276924241034178,-0.06544358744997467,0.09356398474300433
128,Caco-2,H3K4me1,L1PA2,-0.042523708455994666,0.00409049105453248,-0.0714840349905703,-0.013491746635813314
129,Caco-2,H3K4me1,L1MC4a,-0.04738456313252623,0.02084506267733911,-0.08743640781092481,-0.0071797705810864665
130,Caco-2,H3K4me1,MLT1F2,-0.06174250654766191,0.0022603361619015663,-0.10118168823350718,-0.022109567962639427
131,Caco-2,H3K4me1,L1MA2,-0.08348619691055399,2.66197914114997e-08,-0.11272183247128807,-0.05410613463523225
132,Caco-2,H3K4me1,L1MA3,-0.07895495417818374,1.811800688499649e-07,-0.10844441812511807,-0.04932665528629458
133,Caco-2,H3K4me1,L4_A_Mam,0.01084646209706637,0.8591911472707601,-0.10867362074695626,0.1300574255296359
134,Caco-2,H3K4me1,AluYa5,0.017417830781532275,0.26454630872049495,-0.013183996327633967,0.04798706013603942
135,Caco-2,H3K4me1,L1PA6,-0.01637716476325117,0.2876053264537359,-0.04653605666802339,0.013811556596061437
136,Caco-2,H3K4me1,ERVL-E-int,-0.10544714124684425,0.5657160743929455,-0.438851193100397,0.25347776983267306
137,Caco-2,H3K4me1,L1ME3,-0.06981404415169604,0.01510111402787424,-0.12571939975203505,-0.013466689163591221
138,Caco-2,H3K4me1,Tigger3b,-0.08237304501737215,1.4672582078213796e-07,-0.11289640819872042,-0.05169435691053099
139,Caco-2,H3K4me1,MamSINE1,-0.07350932080555227,0.19971611274302029,-0.18426221882942226,0.039086913178809884
140,Caco-2,H3K4me1,Charlie1a,-0.06448158177230512,0.0001960741053824619,-0.09826312475346227,-0.03055160312940408
141,Caco-2,H3K4me1,Tigger15a,0.060748212324084234,0.33780351969593214,-0.06366328299061248,0.1833004021776034
142,Caco-2,H3K4me1,MER112,-0.02208993807579574,0.39007253908416184,-0.07236115755874627,0.028293235869825364
143,Caco-2,H3K4me1,L1MEf,0.016863687301910384,0.6507723053802787,-0.05612441049244336,0.08967250087887534
144,Caco-2,H3K4me1,MLT1J1,-0.027272570620532795,0.5372866112727432,-0.11350787488261022,0.05937058185253945
145,Caco-2,H3K4me1,MLT1O,-0.053378472484424705,0.27565003018235135,-0.14848685715474585,0.04270831524590993
146,Caco-2,H3K4me1,MER117,0.030646693541773243,0.3908729278359423,-0.039383169000955905,0.10037696674771836
147,Caco-2,H3K4me1,L1ME2z,-0.027790209584782788,0.21714049987709583,-0.07182933681564742,0.01635706101960417
148,Caco-2,H3K4me1,MamTip2,0.043286478796799296,0.3957762480888376,-0.05669143808068148,0.14240487738124816
149,Caco-2,H3K4me1,L1MD3,-0.07185659413080946,0.0004255735615521294,-0.1115898866661917,-0.03189392245210803
150,Caco-2,H3K4me1,MER21C,-0.0573978437907375,0.002012050272673505,-0.09367410520470008,-0.02096937976422531
151,Caco-2,H3K4me1,L1MA10,-0.025834945833838694,0.1803963482152507,-0.06357181703544527,0.011975700076091661
152,Caco-2,H3K4me1,MLT1H2,0.025192893558013324,0.4287111284693198,-0.037212455599317365,0.08740251013754621
153,Caco-2,H3K4me1,AluYb8,0.028267747533938927,0.08655315247288632,-0.004066576711470546,0.06054302419560288
154,Caco-2,H3K4me1,MER63A,-0.016813747590403983,0.43107998150678917,-0.058613784093559544,0.025045143686486315
155,Caco-2,H3K4me1,L1ME3B,-0.0014684097160272275,0.9749166354890395,-0.09278392439433669,0.089871600321226
156,Caco-2,H3K4me1,MSTB1,-0.026544109131152165,0.11085439182572755,-0.059125929575946715,0.006094205965151412
157,Caco-2,H3K4me1,MER30,0.009450934120650494,0.5679778031888241,-0.022987013507322317,0.04186900322910576
158,Caco-2,H3K4me1,AluSc5,-0.010815072704406374,0.5277002110689692,-0.04435605722922511,0.022750266200656767
159,Caco-2,H3K4me1,MER81,-0.0055283882654237485,0.7771316990369728,-0.04378448501561535,0.032743897739860035
160,Caco-2,H3K4me1,L1MC2,-0.07732281299137343,1.50051777928729e-05,-0.1121229262723279,-0.04233326437156522
161,Caco-2,H3K4me1,Charlie8,-0.03479125316914376,0.38106200023331804,-0.11225532857378605,0.04309313913040096
162,Caco-2,H3K4me1,MER91A,0.051110174600549736,0.09138697111352506,-0.008276684930406482,0.11013776595303092
163,Caco-2,H3K4me1,L4_C_Mam,-0.07324180901720198,0.21526620935235902,-0.187386365140371,0.042854380367459165
164,Caco-2,H3K4me1,L1MB1,-0.049924136294204585,0.010820149098719048,-0.08818323907503567,-0.011517951250753156
165,Caco-2,H3K4me1,L1PA17,-0.06442824789945525,0.0003357661460495073,-0.09947729070769068,-0.02921952925227741
166,Caco-2,H3K4me1,LTR16A,-0.013637192243858915,0.7593607454104803,-0.10060434189312303,0.07353677036861384
167,Caco-2,H3K4me1,LTR79,-0.05790983069296991,0.4425971704511462,-0.2033822303052874,0.09006410630357044
168,Caco-2,H3K4me1,MER20B,0.016096904397921462,0.6917747305730084,-0.06343964455229317,0.09543026093982108
169,Caco-2,H3K4me1,Tigger4a,0.00041064882443542515,0.9815206028974126,-0.03432677633330896,0.035147082959688686
170,Caco-2,H3K4me1,L1MA6,-0.055510513390732846,0.002434625761144617,-0.09126250204721768,-0.019615609492948206
171,Caco-2,H3K4me1,L1P4,-0.056729090765127964,0.006690849291902274,-0.09754979192195404,-0.015717835094324128
172,Caco-2,H3K4me1,MLT1F,-0.03397423987922883,0.17504435488668718,-0.08293263146217447,0.015147752129541316
173,Caco-2,H3K4me1,MLT2B1,0.0007313409705556333,0.9685707669191193,-0.03563664020288014,0.03709738765876558
174,Caco-2,H3K4me1,MER45A,-0.011975793617801392,0.5428602143419733,-0.05051399599265812,0.02659801946554831
175,Caco-2,H3K4me1,L1M6,-0.08993973279092464,0.33068069694464897,-0.2659766480778958,0.09190224425583665
176,Caco-2,H3K4me1,AluSq10,-0.022762734710092467,0.2113980758752883,-0.05841132735038947,0.012943836841849056
177,Caco-2,H3K4me1,Tigger19a,0.07123532075575624,0.2390280348866891,-0.0475987608700265,0.18808107111787398
178,Caco-2,H3K4me1,MLT1E2,-0.005442237108317709,0.8272727252128892,-0.05428150974773592,0.04342301256897571
179,Caco-2,H3K4me1,L1MA4A,-0.036371374203674645,0.045866757177460256,-0.07199292743615268,-0.000657155356240871
180,Caco-2,H3K4me1,MER113,-0.03972620714922694,0.3156515790004743,-0.11689748088637553,0.03792191424435114
181,Caco-2,H3K4me1,MLT2D,-0.03574006736767546,0.06126434891816581,-0.07307992176923135,0.0016998441307554037
182,Caco-2,H3K4me1,L1P3,-0.04182169791349936,0.03060577930915262,-0.07962461001107365,-0.0038986644528267262
183,Caco-2,H3K4me1,L1PA11,-0.046951487739237276,0.010036813610721814,-0.08258323305145895,-0.011199855796606905
184,Caco-2,H3K4me1,THE1A,-0.026974900447627674,0.14400835357752376,-0.06310054141073201,0.009221337307556482
185,Caco-2,H3K4me1,Charlie7,-0.07646173441203655,0.06167539152540312,-0.15580001653067443,0.003856757387113093
186,Caco-2,H3K4me1,MER1A,0.011370505914449604,0.5393017495533647,-0.024933091812342503,0.04764415295166251
187,Caco-2,H3K4me1,Tigger7,-0.10631822202918069,9.076915639880815e-09,-0.14221781700508662,-0.07013929552489243
188,Caco-2,H3K4me1,MLT2B3,-0.03543231926662982,0.06271552400336325,-0.07265817544289695,0.001892122438112303
189,Caco-2,H3K4me1,Charlie15a,-0.01579241119010673,0.7246379001657527,-0.10334531190448755,0.07200333542745757
190,Caco-2,H3K4me1,AluYm1,-0.027145554617255922,0.1465414054055521,-0.06372815138999605,0.009509897592579872
191,Caco-2,H3K4me1,HAL1b,0.13120925473869327,0.00986121671282368,0.03138018585516716,0.22844638052793317
192,Caco-2,H3K4me1,Tigger2a,-0.06503082084253899,0.0004969788352994968,-0.10145403760377547,-0.02843349661609512
193,Caco-2,H3K4me1,LTR78,0.03513550112153393,0.7409163764508834,-0.17211689087050877,0.2394092077054139
194,Caco-2,H3K4me1,MARNA,0.005486146565125003,0.9451079955615813,-0.14980126276944106,0.16050941017051013
195,Caco-2,H3K4me1,Tigger19b,0.13926145210135774,0.021355168545574253,0.020313013846194862,0.2543225417750051
196,Caco-2,H3K4me1,L1P1,-0.01564701020985935,0.43119021515414113,-0.05456260946452334,0.02331605087643195
197,Caco-2,H3K4me1,L1MA1,-0.07964003676025022,2.8528544255527556e-05,-0.11669562562285254,-0.04236302652425508
198,Caco-2,H3K4me1,AluYc,-0.02414194226135453,0.20614378691025112,-0.06151069178605248,0.013294393349083252
199,Caco-2,H3K4me1,MLT2B4,-0.025354421785465993,0.21274428248122754,-0.06516520672941455,0.014536946013332231
200,Caco-2,H3K4me1,MLT1H1,-0.008394020065651498,0.8343722099446401,-0.08688998627729858,0.07020553141718582
201,Caco-2,H3K4me1,LTR67B,0.05520156203693995,0.34807444336293347,-0.06024913913931974,0.16919485025361808
202,Caco-2,H3K4me1,MER102b,0.02588117192683325,0.555955265307049,-0.06025352232473871,0.11163328124366177
203,Caco-2,H3K4me1,MER102c,-0.043989656960787576,0.3766626341856031,-0.14075724700013822,0.05361046727206574
204,Caco-2,H3K4me1,MADE2,0.029472004339973608,0.19828440251114823,-0.01544538341536387,0.07427067952124858
205,Caco-2,H3K4me1,L1MEi,0.0451972612382527,0.5423793785142577,-0.1001919906710345,0.18869672648170088
206,Caco-2,H3K4me1,Plat_L3,-0.03606255113672088,0.5450105746264344,-0.15185419577070688,0.08070555034273676
207,Caco-2,H3K4me1,L1MCa,-0.0903383720415572,9.155927678350971e-05,-0.13520506336748547,-0.04510196043426376
208,Caco-2,H3K4me1,MamRep605,0.09449082363253196,0.2582640272799455,-0.0699552367021574,0.2539370858795922
209,Caco-2,H3K4me1,MER102a,-0.04665796819525309,0.3550315801395506,-0.14471573128570034,0.05230733797115269
210,Caco-2,H3K4me1,L1MD1,-0.05434518537863491,0.010281427343590709,-0.09567769592921907,-0.012825597814192112
211,Caco-2,H3K4me1,LTR16,-0.009634081691169956,0.840836259111281,-0.10334752693725587,0.08424890247848502
212,Caco-2,H3K4me1,L1MDa,-0.03952979898405027,0.15179820091839033,-0.0933884557583767,0.014559532986522832
213,Caco-2,H3K4me1,LTR8,0.08716018959896574,1.3659837642747376e-05,0.04791350031072654,0.12613816976728284
214,Caco-2,H3K4me1,MLT1G1,-0.006563732915087059,0.868575812979757,-0.08414402918213607,0.07109565762142692
215,Caco-2,H3K4me1,MLT1E1A,-0.01073184984001441,0.710004273456202,-0.06721169480647902,0.04581655475522076
216,Caco-2,H3K4me1,Tigger2,-0.08069401553054757,6.154847549120425e-05,-0.11989546848278099,-0.04124132343933988
217,Caco-2,H3K4me1,MER46C,0.05998559250990498,0.06762234408884402,-0.0044086016369440754,0.12388435739651105
218,Caco-2,H3K4me1,MLT2A1,0.002244670232662755,0.9124817153225759,-0.03777002596274339,0.042252179459109133
219,Caco-2,H3K4me1,Charlie5,-0.021266656511389877,0.3248774928140674,-0.06353747502766824,0.0210803328673092
220,Caco-2,H3K4me1,L1MA5,-0.0926114576072761,6.448352610453815e-06,-0.13250829553829097,-0.0524150058375366
221,Caco-2,H3K4me1,L1PA14,-0.1177922150776663,7.887464658910111e-09,-0.1573133434333418,-0.07789438883153671
222,Caco-2,H3K4me1,L1ME5,-0.05673107236980729,0.5452569124747866,-0.23674050001552127,0.12704394239545672
223,Caco-2,H3K4me1,OldhAT1,-0.08959539394352246,0.03757742449632863,-0.17290880158788888,-0.0050089772237517935
224,Caco-2,H3K4me1,Tigger13a,-0.04722610170338467,0.37908574273946516,-0.15151269385877134,0.058100284782736066
225,Caco-2,H3K4me1,SVA_A,-0.0625187595818695,0.03401594539332529,-0.11994837083225618,-0.0046721300522748685
226,Caco-2,H3K4me1,L4_B_Mam,-0.1157643874045439,0.12934036157070705,-0.2609344690975069,0.0345257181688774
227,Caco-2,H3K4me1,MLT1F1,-0.018065621589201414,0.5029699599169838,-0.07082863058311561,0.034798199530718964
228,Caco-2,H3K4me1,MSTC,-0.030530812017877183,0.14688233751867655,-0.07169140110067351,0.01073358497400807
229,Caco-2,H3K4me1,MER58C,-0.027836381410952193,0.2360198564858335,-0.07377449415908889,0.018219610954592867
230,Caco-2,H3K4me1,MER39,-0.035030431315236865,0.1308809920028361,-0.08035512494673486,0.010438826759811174
231,Caco-2,H3K4me1,MER47A,-0.03560712895708009,0.09695557451760811,-0.07754426627310729,0.006455789669615843
232,Caco-2,H3K4me1,Charlie4a,-0.032892403810310084,0.237778953635687,-0.08732949707263717,0.021740549264558474
233,Caco-2,H3K4me1,L1ME3F,0.11347502378077678,0.10352538104868478,-0.02369564997670479,0.24645200521363164
234,Caco-2,H3K4me1,Charlie18a,-0.03152570517871214,0.4774683364090607,-0.11804983436613797,0.055473517699199934
